Event_Name,id,name_latin,adm1_name,adm2_name,WMO_WIND,MDR
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568153,Maa Tarini Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568107,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,140.0,0.8808
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/618312761,KHURDHA DISTRICT GOVT HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,140.0,0.8808
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/619940387,EYE HOSPITAL,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/617846524,Khurdha District Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568097,Arogya Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7210871726,Auro Care Nursing Home,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568090,South City Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568143,C.J.M Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568133,Nandighosa Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7701568149,Omm Subham Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7062445856,"CHC, Mendhasal",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,140.0,0.8808
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,140.0,0.8808
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/1329549927,Oral care and Implant center,Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,140.0,0.8808
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,140.0,0.8808
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,way/490265841,"AIIMS, Bhubaneswar",Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/8870030863,AIIMS Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755705,Dr. Moharana's Homeopathy Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755765,Dumduma Dental Clinic,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709755714,Mamatha Dental and Orthodontic Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970657,Astang Ayurvedic Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970639,Urban Primary Health Centre,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,140.0,0.8808
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
Odisha_1999,node/7709970682,Government Hospital,Odisha,Khordha,34.0,0.0356
